cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength
-1.2977562516370114,1.6184397337139023,-0.9216648738606229,1.200980906489668,-1.1519121071193656,-0.06196138150055833,-0.35676200669096086,-0.15158958410277326,29.89
-1.026428689362273,-0.34586594477534693,1.0067145434565918,-1.2238169275756492,0.8955007339080385,1.3454611913548844,0.27788355617885935,-0.6437297781644135,23.51
-0.2291582074607769,-0.8340502771207317,0.5630166244278522,0.33728079302834924,-0.10924816029985437,-0.2543521735697883,1.142704553800207,-0.15158958410277326,29.22
-0.07186686701165311,0.4847415211582696,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-1.4011996730490497,-0.15158958410277326,45.85
-1.1650416831330632,1.2875849492333808,-0.9216648738606229,0.6537920147315658,0.5732227867092803,0.9141959259111083,-1.0459578171030495,-0.15158958410277326,18.29
-0.18000466357042572,-0.8340502771207317,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,-1.1207563445661206,2.2576583938104973,2.0278884181702046,21.86
-1.0470731777962203,2.0603506696284444,-0.9216648738606229,1.200980906489668,-1.1519121071193656,-0.012895273456055772,-1.1005080646453194,-0.8897998751952335,15.75
-0.2153952151714785,-0.8340502771207317,0.913631063940073,0.3962913597865757,0.061369576452429374,0.6688653856885999,-0.23435657318147723,0.8326908040205071,36.64
0.22305439633045396,-0.8340502771207317,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,1.3996921528777553,-0.13723052267938804,-0.15158958410277326,21.65
-1.1630755413774492,1.2945259586980071,1.2968247212830752,0.6913441935777095,0.554265260403471,-1.2472952547861507,-1.0153564587256794,-0.15158958410277326,28.99
-1.194533809467274,1.226272698962515,1.2301148942962368,-0.7302740055977534,2.3173152068437357,-0.4209186982471752,-1.073898187795432,-0.15158958410277326,36.35
-0.9861227833721851,0.5078782193736907,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,-0.3847647238985956,1.084162824730453,-1.030411359212845,6.94
1.0979874775787049,-0.8340502771207317,-0.9216648738606229,0.26217643533606033,-1.1519121071193656,-0.13685175693690238,-0.16384039952927565,-0.6437297781644135,27.92
-0.3520420671866548,1.913432635960521,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-2.412374993344779,-0.8897998751952335,26.26
-1.0451070360406065,1.3292310060211388,2.103548210426238,0.20853046555585417,0.17511473428728508,-1.0148768482595638,-1.8535675794971391,-0.15158958410277326,23.89
-0.5850298652269194,0.300804770345672,-0.5415739991681711,0.03149876528117329,0.11824215536985723,1.154361612655247,0.13552071503196003,2.379417128214233,49.97
-0.3520420671866548,1.913432635960521,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-2.412374993344779,-0.15158958410277326,30.08
0.6162827474532634,-0.8340502771207317,-0.9216648738606229,0.04759255621523574,-0.5831863179450868,0.12139091698152746,0.5546262754176899,-0.15158958410277326,44.86
-0.8121192380003419,-0.8340502771207317,1.0237798480346203,-1.0199622424108667,0.32677494473375945,1.4642528213573627,0.38166207589342044,-1.030411359212845,15.04
0.3872272329242268,-0.8340502771207317,-0.9216648738606229,-0.16162672592756852,0.36468999734537805,0.2982871486156525,0.6238119552273984,-0.15158958410277326,25.1
-0.4287215956556028,-0.8340502771207317,0.9120796726147977,0.7557193573139562,0.004496997535001348,0.6649917455798211,-0.2356870670239719,-1.030411359212845,13.36
-0.44543380057832205,3.123481952627043,-0.9216648738606229,0.24608264440199787,-1.1519121071193656,-0.2685555206353022,-1.343988437821792,-0.8897998751952335,21.92
-0.3667881303537602,0.9821805327898226,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,-0.05163167454382025,-0.34877904363599427,-0.8897998751952335,20.42
-1.3891818432730647,1.5605979881753496,1.5760751598326317,-0.11334535312538269,-0.20403579182890086,-1.4151529928331301,-0.5230737370027585,-0.15158958410277326,33.3
0.5671292035629122,-0.8340502771207317,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,0.6249641311224656,0.6078460291174652,-0.15158958410277326,31.74
0.36068431922343724,0.8202236452818752,-0.9216648738606229,-0.7034510207076503,0.743840523461564,-0.80828270912482,0.38166207589342044,-0.15158958410277326,45.3
0.30170006655501586,0.045144255065269194,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-1.4011996730490497,2.0278884181702046,49.19
1.4912158287015143,0.39566523302889844,-0.9216648738606229,-1.4813175825206393,1.9760797333391682,-1.6075437849023602,1.4873024590062511,2.0630412891746075,65.2
-1.0539546739408696,-0.8340502771207317,1.6117571603139642,-0.24746027757589806,-0.29882342335794737,1.0588118233054267,0.06367404753726376,-0.15158958410277326,21.54
-0.18000466357042572,0.3112162845426115,0.27290644660136854,0.42311434467667874,-0.014460528770807883,-0.7437220406452125,-0.35010953747848894,-0.15158958410277326,33.8
0.6457748737874741,-0.8340502771207317,-0.9216648738606229,0.852282102918328,-1.1519121071193656,-0.11102748954505941,0.07564849211971289,-0.15158958410277326,32.04
1.982751267605026,-0.8340502771207317,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-2.412374993344779,-0.15158958410277326,39.29
-1.2545011330135025,1.162646778870107,-0.9216648738606229,0.04222795923721543,-0.5073562127218496,0.11880849024234257,0.5519652877327006,-0.15158958410277326,23.74
0.5671292035629122,-0.8340502771207317,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,0.6249641311224656,0.6078460291174652,2.0278884181702046,37.91
-0.9369692394818339,0.6675214370600963,0.9182852379158989,-0.06506398032319685,-0.469441160110231,0.39641936470465466,-0.3793804020133659,-0.15158958410277326,39.16
-1.064768453596747,-0.8340502771207317,1.306133069234727,-0.9287640937845155,-1.1519121071193656,0.374468737421589,1.670910609270475,-0.6437297781644135,16.88
0.03823707130273341,0.29733426561335885,-0.5415739991681711,-1.0950666001031557,0.9713308391312755,1.098839437762785,0.0956058997571286,-0.6437297781644135,47.71
0.5081449508944907,-0.8340502771207317,-0.9216648738606229,0.15488449577564803,-1.1519121071193656,1.1156252115674823,0.1022583689696005,-0.8897998751952335,17.54
-1.0451070360406065,0.03820324560064294,1.6691586393491507,-0.9180348998284749,0.34573247103956883,0.39641936470465466,-0.06937533671217432,-0.15158958410277326,41.41
-0.7727964028880611,-0.8340502771207317,0.6374834080410672,-0.5854298871911974,0.2699023658163316,0.27633652133258535,1.6828850538529243,-0.6437297781644135,24.28
-0.2606164755506015,-0.8340502771207317,1.0191256740587942,-2.0285064742787413,1.12299104957775,1.4229339935304133,0.34041676677609434,0.8326908040205071,60.32
1.0684953512444941,-0.8340502771207317,-0.9216648738606229,0.20853046555585417,-1.1519121071193656,0.9090310724327385,-0.483158921727927,-0.15158958410277326,37.42
-1.2220597940458706,0.5310149175891118,0.5056151453926655,0.10123852599544189,0.17511473428728508,-0.3047094949838818,0.06234355369476908,-0.15158958410277326,23.52
1.1176488951348453,-0.6026832949665208,0.5366429718981718,-1.2935566882899179,1.0471609443545127,-0.4983915004227042,0.9271645513161165,0.8326908040205071,61.46
-0.7845932534217452,2.523084633936866,-0.9216648738606229,0.24608264440199787,-1.1519121071193656,0.27891894807177026,-0.9448402850734777,-0.8897998751952335,17.2
0.517975659672561,-0.8340502771207317,1.2192551550193096,0.9595740424787402,0.933415786519657,-2.267353816763949,0.22200281479409478,-0.15158958410277326,40.68
0.6349610941315966,1.3523677042365598,-0.9216648738606229,-0.33329382922422757,0.6490528919325175,-0.4118802046600296,-0.2596359561888717,-0.15158958410277326,49.9
1.4912158287015143,0.39566523302889844,-0.9216648738606229,-1.4813175825206393,1.9760797333391682,-1.6075437849023602,1.4873024590062511,-1.030411359212845,33.4
-0.7206936463642887,1.4796195444213758,-0.9216648738606229,0.4767603144568849,-1.1519121071193656,2.174420174633045,-1.534249057298488,-0.15158958410277326,49.25
-0.5348932504587611,-0.8340502771207317,1.003611760806041,-1.2130877336196086,0.990288365437085,1.3183457105934504,0.2605871362264315,0.8326908040205071,37.27
-0.38644954790990066,0.9706121836821121,-0.9216648738606229,0.42311434467667874,-0.03341805507661711,0.05683024850191999,-0.20375521480410708,-0.15158958410277326,39.3
0.35970124834563,0.8179099754603332,0.8034822798455258,-0.7141802146636909,3.0377012064644893,-0.8095739224944124,-1.6513325154379928,-0.15158958410277326,38.22
0.7539126703462466,-0.8340502771207317,-0.9216648738606229,0.26217643533606033,-1.1519121071193656,0.947767473520503,-0.070705830554669,-0.8897998751952335,20.28
-0.8976464043695529,-0.3111608974522153,0.9710325429752596,-0.5854298871911974,0.40260504995699653,1.069141530262166,0.07165701059223036,2.379417128214233,48.67
2.0319048114953775,-0.8340502771207317,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,-0.5216333410753623,-0.8397312715164205,-0.8897998751952335,34.57
0.22010518369703277,-0.8340502771207317,0.5614652331025768,-0.5156901264769288,0.5353077340976619,-0.27759401422244634,1.1160946769503193,-0.6437297781644135,35.23
-0.2291582074607769,-0.8340502771207317,0.5630166244278522,0.33728079302834924,-0.10924816029985437,-0.2543521735697883,1.142704553800207,2.379417128214233,42.35
-0.9369692394818339,0.6675214370600963,0.9182852379158989,-0.06506398032319685,-0.469441160110231,0.39641936470465466,-0.3793804020133659,-1.030411359212845,20.73
-0.3884156896655146,-0.8340502771207317,0.5459513198498236,0.9005634757205138,-0.2798658970521381,-0.38218229715941077,1.0229601079757127,-1.030411359212845,10.38
-0.7727964028880611,-0.8340502771207317,0.6374834080410672,-0.8322013481801454,0.2699023658163316,0.3847984443783256,1.7374353013951942,2.379417128214233,37.34
1.0439185792993186,0.9150841079651014,-0.9216648738606229,-1.4598591946085566,1.8623345755043128,2.036260344086684,-2.266020670670397,0.8326908040205071,54.9
0.7539126703462466,-0.8340502771207317,-0.9216648738606229,1.1741579215995648,-1.1519121071193656,-0.033554687369530455,-0.00418113842994996,0.8326908040205071,29.98
-0.34614364191981273,-0.8340502771207317,0.538194363223447,0.29972861418220403,0.17511473428728508,-0.3447371094412387,0.9537744281660042,2.379417128214233,44.3
0.22010518369703277,-0.8340502771207317,0.5614652331025768,-0.5156901264769288,0.5353077340976619,-0.27759401422244634,1.1160946769503193,2.379417128214233,52.04
0.4953650294829994,2.4374788505398084,-0.9216648738606229,0.14415530181960742,0.8007131023789921,-0.4377044720518726,-1.5355795511409824,-0.8897998751952335,49.8
-0.7206936463642887,0.7045401542047698,-0.9216648738606229,0.5840522540172972,-1.1519121071193656,-0.14459903715445557,0.4109329404282974,-1.030411359212845,11.41
0.6752670001216848,-0.3944530110277312,-0.9216648738606229,2.5153071661047184,-1.1519121071193656,-0.5758643025982332,-1.4011996730490497,2.0278884181702046,50.46
1.133378029179758,0.28923642123796145,-0.9216648738606229,-1.245275315487732,1.1419485758835592,-1.6075437849023602,2.0008730822090826,-1.030411359212845,28.1
-1.233856644579555,1.1915676516393834,-0.9216648738606229,-0.5317839174109912,-0.7348465283915612,0.30216078872442836,0.7076330673045438,-0.15158958410277326,26.92
0.16800242717326042,-0.8340502771207317,0.5707735810542287,-0.6980864237296299,0.6300953656267083,-0.19882999867732498,1.1932633198149927,0.8326908040205071,45.08
2.228518987056782,-0.8340502771207317,-0.9216648738606229,1.0132200122589463,-1.1519121071193656,1.916177500714615,-2.159581163270847,-0.6437297781644135,36.94
0.10508589099361113,-0.6605250405050735,1.265796894777569,-0.11334535312538269,-0.10924816029985437,-1.7379563352311675,0.34174726061858907,-0.8897998751952335,24.13
-1.064768453596747,0.6524825832200724,1.127723066828066,-0.32256463526818696,0.3836475236511873,0.37705116416077245,-0.3820413896983538,-1.030411359212845,19.42
-0.5417747466034105,-0.20241841583973627,0.9989575868302153,-2.162621398729257,1.1040335232719407,1.279609309505686,0.23131627169155605,-1.030411359212845,27.42
